Date,BankNifty,Nifty,hedge_ratio,spread,zscore
2020-11-25,29196.060546875,12858.400390625,4.554837408537693,-29371.86256629943,-1.5369497299170893
2020-11-26,29549.40625,12987.0,4.573471207904124,-29846.264327050856,-1.5150082783853764
2020-11-27,29608.70703125,12968.9501953125,4.592897116498254,-29956.346924810256,-1.4689946046696212
2020-12-01,29817.50390625,13109.0498046875,4.583768647292154,-30271.347584267896,-1.43967046721648
2020-12-02,29462.80859375,13113.75,4.573729448781225,-30515.935965204786,-1.407307769639421
2020-12-03,29448.408203125,13133.900390625,4.557903269549035,-30414.639329236037,-1.3539091815322868
2020-12-04,30052.05078125,13258.5498046875,4.546040753387469,-30221.85696167685,-1.2976492553320924
2020-12-07,30211.19921875,13355.75,4.515223045545216,-30092.990971790525,-1.2492658198854119
2020-12-08,30261.548828125,13392.9501953125,4.467707078335673,-29574.229559269792,-1.1762807270602902
2020-12-09,30709.04296875,13529.099609375,4.4140486892978315,-29009.06142939152,-1.1027695060403515
2020-12-10,30509.994140625,13478.2998046875,4.364125888446813,-28311.002969259338,-1.0212457660656398
2020-12-11,30604.494140625,13513.849609375,4.317215212722466,-27737.702975412307,-0.9503869482558583
2020-12-14,30745.54296875,13558.150390625,4.268723984848114,-27130.458793888763,-0.8779776500690932
2020-12-15,30690.693359375,13567.849609375,4.22143827953246,-26585.146352580166,-0.8106003741734649
2020-12-16,30698.04296875,13682.7001953125,4.151884655361581,-26110.950016080875,-0.7487476724354609
2020-12-17,30846.69140625,13740.7001953125,4.08744787877336,-25317.704459940767,-0.6590897960907866
2020-12-18,30714.29296875,13760.5498046875,4.022759453424077,-24641.08884236947,-0.5766542700665561
2020-12-21,29456.107421875,13328.400390625,3.9913117465478405,-23741.693619919388,-0.4696636204296501
2020-12-22,29625.60546875,13466.2998046875,3.968513919007212,-23815.59274367644,-0.4504444206054484
2020-12-23,29882.953125,13601.099609375,3.914739976796287,-23361.815244208672,-0.37802630571673657
2020-12-24,30401.845703125,13749.25,3.85547708954239,-22608.072670265705,-0.26961112856510977
2020-12-28,30880.58984375,13873.2001953125,3.7847943521537277,-21626.619901766746,-0.12861091645001643
2020-12-29,31322.13671875,13932.599609375,3.719868153101039,-20505.29685807204,0.037360205231492735
2020-12-30,31302.6875,13981.9501953125,3.6564574391869615,-19821.718305991977,0.1603221396088096
2020-12-31,31263.6875,13981.75,3.588840096401536,-18914.577517862177,0.3165487859974808
2021-01-01,31225.486328125,14018.5,3.5175128027806664,-18084.76689765577,0.4707653450664166
2021-01-04,31212.0859375,14132.900390625,3.4282653434562196,-17239.246674198555,0.6320183101267527
2021-01-05,31721.880859375,14199.5,3.351973332550687,-15874.46447617848,0.8688881288938929
2021-01-06,31797.53125,14146.25,3.3004338213615183,-14891.230695435377,1.0503384830207787
2021-01-07,31955.62890625,14137.349609375,3.2517786866847596,-14015.903239726737,1.2121655128469573
2021-01-08,32083.826171875,14347.25,3.1764107980755605,-13488.933650814586,1.322060714488895
2021-01-11,31998.529296875,14484.75,3.0900457745527654,-12760.011236078171,1.461840710660113
2021-01-12,32338.625,14563.4501953125,3.0002806833638784,-11355.813304127994,1.6899272953134654
2021-01-13,32574.271484375,14564.849609375,2.929427882373196,-10092.405063900478,1.8786469360130589
2021-01-14,32519.37109375,14595.599609375,2.869108122052162,-9356.982291729175,1.9672712764830935
2021-01-15,32246.42578125,14433.7001953125,2.817450292837018,-8419.80706075493,2.0645898386125574
2021-01-18,31811.380859375,14281.2998046875,2.7729568020220303,-7790.0465757490965,2.0999350012709814
2021-01-19,32424.47265625,14521.150390625,2.7204290218911313,-7079.28629765199,2.130413164975842
2021-01-20,32543.3203125,14644.7001953125,2.6563449313295853,-6358.054822159749,2.1479802690459135
2021-01-21,32186.525390625,14590.349609375,2.5797154610567308,-5452.425078902721,2.1769835338010743
2021-01-22,31166.888671875,14371.900390625,2.5090480901858023,-4892.900555563239,2.1495859196321256
2021-01-25,31198.037109375,14238.900390625,2.432814947544949,-3442.5725975411187,2.2188550344071984
2021-01-27,30284.19921875,13967.5,2.344227783269532,-2458.802344067186,2.2184454667754667
2021-01-28,30357.947265625,13817.5498046875,2.2382639778092592,-569.3767237923967,2.3039614091420684
2021-01-29,30565.14453125,13634.599609375,2.1690132427113435,991.5174194487117,2.335638269746929
2021-02-01,33088.66796875,14281.2001953125,2.1483287836783624,2407.9545236871054,2.337194301765448
2021-02-02,34267.5,14647.849609375,2.145056082715288,2847.041096711404,2.240810899518704
2021-02-03,34758.046875,14789.9501953125,2.16291384969533,2768.658761254439,2.108049819728783
2021-02-04,35344.390625,14895.650390625,2.2119489867443605,2395.9718365587905,1.9654739082095825
2021-02-05,35654.0859375,14924.25,2.288202155818152,1504.3849135309501,1.7955919011364863
2021-02-08,35983.23046875,15115.7998046875,2.398090323589051,-265.8227761803573,1.5702015707610677
2021-02-09,36056.08203125,15109.2998046875,2.499392566424005,-1707.9895844576095,1.3898899517933605
2021-02-10,35782.6875,15106.5,2.5631696056546454,-2937.834147821901,1.2384213270402988
2021-02-11,35751.6875,15173.2998046875,2.620205126286654,-4005.4704309264707,1.107924682577276
2021-02-12,36108.48046875,15163.2998046875,2.7010444279037835,-4848.265977335701,1.0013194365768758
2021-02-15,37305.81640625,15314.7001953125,2.8337903201768233,-6092.832763636667,0.8644484241158641
2021-02-16,37097.96875,15313.4501953125,2.939841896074599,-7921.153707631434,0.6809450599571737
2021-02-17,36910.51953125,15208.900390625,3.0431534924477437,-9372.498808770324,0.5312114713371365
2021-02-18,36586.57421875,15118.9501953125,3.1197656747225304,-10581.007638425435,0.40247645364796014
2021-02-19,35841.18359375,14981.75,3.1888597744448344,-11933.516332038897,0.2604022955683893
2021-02-22,35256.7890625,14675.7001953125,3.2706886841796083,-12742.85749872106,0.16517766119476554
2021-02-23,35116.54296875,14707.7998046875,3.3475972561881107,-14119.247301985903,0.01602758959841816
2021-02-24,36451.87890625,14982.0,3.4633314434272644,-15435.752779177274,-0.13092745274490403
2021-02-25,36548.57421875,15097.349609375,3.5603682232818503,-17203.549586245404,-0.32488635780672265
2021-02-26,34803.1953125,14529.150390625,3.6246146610902485,-17859.37620654449,-0.4172017422281324
2021-03-01,35295.58984375,14761.5498046875,3.6958662228370516,-19261.123476121407,-0.5857546157221376
2021-03-02,35419.2890625,14919.099609375,3.768877334002303,-20808.967298996053,-0.7724575218270696
2021-03-03,36367.62890625,15245.599609375,3.8255950957547076,-21955.86219121489,-0.92130913767811
2021-03-04,35802.08203125,15080.75,3.882366080113036,-22746.910231414666,-1.0331267300650697
2021-03-05,35227.73828125,14938.099609375,3.931796901295699,-23505.835474137115,-1.13962232782217
2021-03-08,35275.33984375,14956.2001953125,3.9891261663699327,-24386.829704838194,-1.2547899284810813
2021-03-09,35865.23046875,15098.400390625,4.049372260801868,-25273.813255526962,-1.3651961883448738
2021-03-10,35937.8828125,15174.7998046875,4.102190544363554,-26312.037458898965,-1.4840513557541946
2021-03-12,35496.234375,15030.9501953125,4.16239376903144,-27068.499060590657,-1.5641862761925742
2021-03-15,35182.140625,14929.5,4.200999353978655,-27536.679230224327,-1.6064572703570146
2021-03-16,34804.1953125,14910.4501953125,4.230048648030942,-28267.734377714332,-1.6672154293987151
2021-03-17,34228.8515625,14721.2998046875,4.256502165662437,-28432.39293751835,-1.661217733593848
2021-03-18,33856.40625,14557.849609375,4.35651525846268,-29565.08770364715,-1.745526744390888
2021-03-19,34161.203125,14744.0,4.42936557880864,-31145.362968954585,-1.8629152387249837
2021-03-22,33603.05859375,14736.400390625,4.475681241174454,-32352.372197006218,-1.9269750558607055
2021-03-23,34184.0,14814.75,4.511841417137726,-32657.80263454112,-1.894433841032514
2021-03-24,33292.86328125,14549.400390625,4.550712756297214,-32917.27867284286,-1.8546102909026834
2021-03-25,33006.06640625,14324.900390625,4.581719070388476,-32626.602894891897,-1.7645254737656397
2021-03-26,33317.8125,14507.2998046875,4.615297036552947,-33637.685296959375,-1.7913246956461046
2021-03-30,33874.70703125,14845.099609375,4.6378423317265165,-34974.52435580615,-1.836756106215746
2021-03-31,33303.51171875,14690.7001953125,4.663532123737185,-35207.04056228198,-1.7828231531054077
2021-04-01,33857.60546875,14867.349609375,4.63187666884879,-35006.12431453224,-1.6966895618540363
2021-04-05,32678.470703125,14637.7998046875,4.643065878367535,-35285.798104394504,-1.6527265104936324
2021-04-06,32500.97265625,14683.5,4.678200276682382,-36191.38110641576,-1.6575530387326818
2021-04-07,32990.81640625,14819.0498046875,4.711060717188167,-36822.62699466826,-1.6387658507345892
2021-04-08,32782.46875,14873.7998046875,4.666276426155432,-36622.79264596854,-1.5594374383219018
2021-04-09,32447.673828125,14834.849609375,4.608836429934499,-35923.72148416207,-1.4497269849869125
2021-04-12,30791.642578125,14310.7998046875,4.664475660827286,-35960.73479781172,-1.3993092976509873
2021-04-13,31771.23046875,14504.7998046875,4.68787141022912,-36225.40584674146,-1.3673597668320343
2021-04-15,32112.4765625,14581.4501953125,4.69754628216529,-36384.560591068584,-1.3295287795024748
2021-04-16,31977.078125,14617.849609375,4.709339893014784,-36863.34419052026,-1.3155062495694474
2021-04-19,31208.037109375,14359.4501953125,4.761949416950188,-37170.93837591862,-1.2902864403274703
2021-04-20,31112.337890625,14296.400390625,4.794433549186293,-37430.80377478752,-1.2630920085868034
2021-04-22,31782.23046875,14406.150390625,4.809808920668981,-37508.600192577054,-1.2250872924038314
2021-04-23,31721.931640625,14341.349609375,4.807960536043432,-37230.7113148519,-1.1652365330072971
2021-04-26,32274.775390625,14485.0,4.771601112453921,-36841.86672327005,-1.1006682466254827
2021-04-27,32734.96875,14653.0498046875,4.750794326594314,-36878.6571294133,-1.0679371366048849
2021-04-28,33722.41015625,14864.5498046875,4.7252091009200345,-36515.6958619385,-1.0096916572188364
2021-04-29,33714.109375,14894.900390625,4.818116268613064,-38051.2525164414,-1.0856446588810924
2021-04-30,32781.41796875,14631.099609375,5.337857874857805,-45317.3122989813,-1.5578376367555922
2021-05-03,32465.373046875,14634.150390625,5.577146022657473,-49151.420599170524,-1.7777136810464953
2021-05-04,32269.974609375,14496.5,5.6292234769268354,-49334.063523894874,-1.7419562629183372
2021-05-05,32783.31640625,14617.849609375,5.648223243846731,-49781.56153247773,-1.7298751742307124
2021-05-06,32827.41796875,14724.7998046875,5.651532736866914,-50390.27017125294,-1.7328609287022698
2021-05-07,32904.1171875,14823.150390625,5.621817759460449,-50428.93292966872,-1.697333301431739
2021-05-10,33142.01171875,14942.349609375,5.554595643473198,-49856.69832473782,-1.6178919425136755
2021-05-11,32871.81640625,14850.75,5.514773133395598,-49026.70070452467,-1.521524997649032
2021-05-12,32451.923828125,14696.5,5.534794900091429,-48890.18942106869,-1.4801170222952431
2021-05-14,32169.177734375,14677.7998046875,5.600935558168213,-50040.23310737367,-1.5399602444528697
