"month","stock","momentum","reversal","inv_vol","composite","fwd_return","port_return","ic"
2021-01-29,"INFY.NS",0.901114692651832,0.103660613517358,55.9787860642972,4.33333333333333,-0.00602765595446299,-0.055011165774012,-0.186292027594694
2021-01-29,"TCS.NS",0.437904466509322,0.0498571594173557,71.6463422558969,7.33333333333333,-0.0780576930511417,-0.055011165774012,-0.186292027594694
2021-01-29,"WIPRO.NS",0.635716287652311,0.0946577490761925,52.7124207688905,2.33333333333333,-0.0265717309076222,-0.055011165774012,-0.186292027594694
2021-01-29,"HCLTECH.NS",0.867011021910431,0.13433656840849,50.1926266179617,0.666666666666667,-0.0203586370366485,-0.055011165774012,-0.186292027594694
2021-01-29,"TECHM.NS",0.501130194855785,0.0726331157496059,49.7230437738339,2,-0.0243165126322815,-0.055011165774012,-0.186292027594694
2021-01-29,"HDFCBANK.NS",0.198154948467952,0.00209309084003456,60.9438851372405,6.33333333333333,0.0390384737396922,-0.055011165774012,-0.186292027594694
2021-01-29,"ICICIBANK.NS",-0.00752871152792356,0.102968295087497,54.4064483974879,-1,-0.0100197981680084,-0.055011165774012,-0.186292027594694
2021-01-29,"KOTAKBANK.NS",0.380608053178608,0.0638375923203457,62.4300390629515,5.66666666666667,-0.0117402182425872,-0.055011165774012,-0.186292027594694
2021-01-29,"AXISBANK.NS",-0.122435877252052,0.0278307268964669,42.9112502216716,-0.666666666666667,0.0217805682124029,-0.055011165774012,-0.186292027594694
2021-01-29,"SBIN.NS",-0.14556204476935,0.108445853222321,43.0161702621137,-5,0.255712861765813,-0.055011165774012,-0.186292027594694
2021-01-29,"SUNPHARMA.NS",0.444484497305855,0.098266463042143,51.3585922537922,0.666666666666667,0.0163482831337748,-0.055011165774012,-0.186292027594694
2021-01-29,"DRREDDY.NS",0.897914501482026,0.077571290617769,59.2623244611108,6.66666666666667,-0.0003612784592128,-0.055011165774012,-0.186292027594694
2021-01-29,"CIPLA.NS",0.732240872936184,0.0851640898413969,56.6881927178515,4.66666666666667,-0.0239956504273821,-0.055011165774012,-0.186292027594694
2021-01-29,"DIVISLAB.NS",1.17670044121454,0.0610784969649786,54.6008964021747,7.66666666666667,-0.029015919036901,-0.055011165774012,-0.186292027594694
2021-01-29,"APOLLOHOSP.NS",0.87288911843903,-0.0203817058509512,43.9808362710361,6,0.148357416900457,-0.055011165774012,-0.186292027594694
2021-01-29,"MARUTI.NS",0.126242010547631,0.0771506049554416,53.4469055783326,0.666666666666667,-0.0721167383893697,-0.055011165774012,-0.186292027594694
2021-01-29,"BAJAJ-AUTO.NS",0.173139078044958,0.0617822827980607,56.8691784624141,3.66666666666667,-0.0767979976035293,-0.055011165774012,-0.186292027594694
2021-01-29,"EICHERMOT.NS",0.209309774777068,-0.00071078113431165,49.5904043419606,3,-0.121093133188665,-0.055011165774012,-0.186292027594694
2021-01-29,"HEROMOTOCO.NS",0.561598510106715,-8.03671743177326e-05,59.5459597334869,8.33333333333333,-0.0153128725445322,-0.055011165774012,-0.186292027594694
2021-02-26,"INFY.NS",0.774667159515012,-0.0169780766218107,64.3408840801528,9,0.0797550376608364,0.0821993205218164,0.5838457035097
2021-02-26,"TCS.NS",0.592302718878881,0.0645507359468447,65.7637976050193,5,0.0867417311819123,0.0821993205218164,0.5838457035097
2021-02-26,"WIPRO.NS",0.839104987874861,0.0792051632706401,52.3315296768042,3.33333333333333,-0.000603315148590567,0.0821993205218164,0.5838457035097
2021-02-26,"HCLTECH.NS",0.737429266914237,-0.0345362674973569,54.9206643210411,7.66666666666667,0.0562155593732728,0.0821993205218164,0.5838457035097
2021-02-26,"TECHM.NS",0.411814139699942,-0.0169231703843143,51.3797194557886,2,0.0592412945160217,0.0821993205218164,0.5838457035097
2021-02-26,"HDFCBANK.NS",0.218966615121058,-0.0242448024791498,51.7980402351863,2.33333333333333,-0.0418563657115948,0.0821993205218164,0.5838457035097
2021-02-26,"ICICIBANK.NS",0.0316802418282074,0.0180093199198108,40.7083245813342,-2,-0.0431495047227965,0.0821993205218164,0.5838457035097
2021-02-26,"KOTAKBANK.NS",0.173576374138779,-0.140969405028709,54.2055954588063,5.33333333333333,-0.0500705016017506,0.0821993205218164,0.5838457035097
2021-02-26,"AXISBANK.NS",-0.0426225812856372,0.0626804716873703,37.9763920983518,-3.66666666666667,-0.0426873885856146,0.0821993205218164,0.5838457035097
2021-02-26,"SBIN.NS",-0.0939602710095736,0.00966361075909554,34.5436725210965,-3,-0.0776046761729754,0.0821993205218164,0.5838457035097
2021-02-26,"SUNPHARMA.NS",0.42013713649414,-0.0168553977956331,55.1468539054539,5,-0.0110018327016569,0.0821993205218164,0.5838457035097
2021-02-26,"DRREDDY.NS",0.540848210728155,-0.121848416103496,57.8360185998777,7.66666666666667,0.0140567142217479,0.0821993205218164,0.5838457035097
2021-02-26,"CIPLA.NS",0.843086565342777,-0.000846862213363742,60.273202185476,8.66666666666667,0.0320333584672897,0.0821993205218164,0.5838457035097
2021-02-26,"DIVISLAB.NS",0.775439764646835,-0.12449825325732,59.6615331391117,10.3333333333333,0.0465832417214884,0.0821993205218164,0.5838457035097
2021-02-26,"APOLLOHOSP.NS",0.706630934670945,0.060624980667924,41.3075557777007,1.33333333333333,-0.0579328592791479,0.0821993205218164,0.5838457035097
2021-02-26,"MARUTI.NS",0.11605575483384,-0.0630126273911793,50.7398727952622,1.66666666666667,-0.0222094953188929,0.0821993205218164,0.5838457035097
2021-02-26,"BAJAJ-AUTO.NS",0.337192374920358,0.150678528984672,52.568594363993,-0.666666666666667,-0.0376110908879431,0.0821993205218164,0.5838457035097
2021-02-26,"EICHERMOT.NS",0.420114731801416,0.079285746081052,53.9916738065133,0.666666666666667,0.0186999692048829,0.0821993205218164,0.5838457035097
2021-02-26,"HEROMOTOCO.NS",0.5934126107663,0.0494417198333688,51.9487338999417,2.66666666666667,-0.130320359102659,0.0821993205218164,0.5838457035097
2021-03-31,"INFY.NS",0.850035035157194,-0.00602765595446299,59.8263249728243,6.66666666666667,-0.0222711180806618,0.0554653515446964,0.202898726827317
2021-03-31,"TCS.NS",0.543131372126677,-0.0780576930511417,62.8898750453611,9,-0.0408690114102806,0.0554653515446964,0.202898726827317
2021-03-31,"WIPRO.NS",0.919179145530245,-0.0265717309076222,50.8050817169059,7,0.183357355847069,0.0554653515446964,0.202898726827317
2021-03-31,"HCLTECH.NS",0.844599113217827,-0.0203586370366485,51.0624939096084,5.33333333333333,-0.0875779621243507,0.0554653515446964,0.202898726827317
2021-03-31,"TECHM.NS",0.467693584198868,-0.0243165126322815,48.9121932577297,3,-0.0320012342530131,0.0554653515446964,0.202898726827317
2021-03-31,"HDFCBANK.NS",0.2828470775372,0.0390384737396922,48.3570782349334,-1.33333333333333,-0.0500756582563026,0.0554653515446964,0.202898726827317
2021-03-31,"ICICIBANK.NS",0.0589308833106847,-0.0100197981680084,39.8935512648876,-2,0.0102623381997921,0.0554653515446964,0.202898726827317
2021-03-31,"KOTAKBANK.NS",0.199809874404574,-0.0117402182425872,51.4443160842137,1.66666666666667,-0.030894198214195,0.0554653515446964,0.202898726827317
2021-03-31,"AXISBANK.NS",-0.00542686450992402,0.0217805682124029,38.0998211961028,-4.33333333333333,0.00266469644689948,0.0554653515446964,0.202898726827317
2021-03-31,"SBIN.NS",0.119326890491536,0.255712861765813,34.9576005256193,-5,-0.0462701630301979,0.0554653515446964,0.202898726827317
2021-03-31,"SUNPHARMA.NS",0.604592757735509,0.0163482831337748,57.7886276407915,4,0.0715512736529893,0.0554653515446964,0.202898726827317
2021-03-31,"DRREDDY.NS",0.654506887893279,-0.0003612784592128,55.0546138564636,4.33333333333333,0.125434532874371,0.0554653515446964,0.202898726827317
2021-03-31,"CIPLA.NS",0.988767417327168,-0.0239956504273821,60.5264359528894,9.66666666666667,0.112489257484449,0.0554653515446964,0.202898726827317
2021-03-31,"DIVISLAB.NS",0.602166305720385,-0.029015919036901,59.4232940726673,7.33333333333333,0.123406448469663,0.0554653515446964,0.202898726827317
2021-03-31,"APOLLOHOSP.NS",0.911254049306188,0.148357416900457,38.4315252725336,0.666666666666667,0.104853099772268,0.0554653515446964,0.202898726827317
2021-03-31,"MARUTI.NS",0.155590114024676,-0.0721167383893697,53.8001319110803,4,-0.0676280874957361,0.0554653515446964,0.202898726827317
2021-03-31,"BAJAJ-AUTO.NS",0.403014277287004,-0.0767979976035293,48.3319832457675,3.33333333333333,0.0242314242206538,0.0554653515446964,0.202898726827317
2021-03-31,"EICHERMOT.NS",0.494818362412603,-0.121093133188665,54.0595757218721,7,-0.07962297953496,0.0554653515446964,0.202898726827317
2021-03-31,"HEROMOTOCO.NS",0.766966786477521,-0.0153128725445322,48.1234956391821,3,-0.0463281774324797,0.0554653515446964,0.202898726827317
2021-04-30,"INFY.NS",1.30757608259477,0.0797550376608364,73.5599144840082,6,0.0419657690748391,-0.0630357388144882,-0.32394567017131
2021-04-30,"TCS.NS",0.824547774871426,0.0867417311819123,62.8304393438564,3,0.0453091326154701,-0.0630357388144882,-0.32394567017131
2021-04-30,"WIPRO.NS",1.15302024466953,-0.000603315148590567,48.6356627823032,4,0.106083727373808,-0.0630357388144882,-0.32394567017131
2021-04-30,"HCLTECH.NS",1.45411919014056,0.0562155593732728,57.6536098594827,5,0.0413132658653397,-0.0630357388144882,-0.32394567017131
2021-04-30,"TECHM.NS",1.04687616966446,0.0592412945160217,54.5352377954649,3,0.0667745167871932,-0.0630357388144882,-0.32394567017131
